"house_id","date","price","latitude","longitude","bed","bath","sqft","sqft_lot","property_type"
447,16374,2600000,34.093263,-118.428564,4,4,2927,12197,4
448,15685,2200000,34.092749,-118.431738,3,3,2958,28750,4
449,15411,1825000,34.09309,-118.429446,5,4,3175,11326,4
450,14845,2120000,34.097926,-118.406514,5,5.5,4000,15246,4
450,15513,3470000,34.097926,-118.406514,5,5.5,4000,15246,4
451,12292,1575000,34.092565,-118.431061,3,4,3873,13068,4
452,13833,1950000,34.068847,-118.390599,2,1,1449,7492,4
453,11715,6500000,34.088851,-118.42484,8,8,7146,67082,4
454,11346,2200000,34.093628,-118.416492,5,5,4757,40511,4
455,15030,2095000,34.098287,-118.406489,3,4.5,3999,18731,4
456,15791,4200000,34.097838,-118.407063,5,4,4388,44867,4
457,11838,1295000,34.098532,-118.405697,4,4,3405,14375,4
457,16251,2360000,34.098532,-118.405697,4,4,3405,14375,4
458,15456,2580000,34.098756,-118.407011,6,6.5,3481,43124,4
